sen	obj_gender	obj_idx	obj_idx_start	ref_idx	ref_type	subj_gender	subj_idx
The chief is talking to the lawyer about the assignments	f	6	6	10	subj	f	1
The analyst has more money than the salesperson since	f	7	7	9	subj	f	1
The salesperson wrote a letter to the driver because	f	7	7	9	subj	f	1
The ceo needed feedback from the janitor because	f	6	6	8	subj	f	1
The physician got mad at the mechanic because	f	6	6	8	subj	f	1
The farmer had a meeting with the mover so	f	7	7	9	subj	f	1
The supervisor saved the carpenter from the criminals because	f	4	4	9	subj	f	1
The chief caught the driver stealing the money and	f	4	4	9	subj	f	1
The manager offered a ride to the farmer but	f	7	7	9	subj	f	1
The lawyer picked up bread from the ceo because	f	7	7	9	subj	f	1
The mover prepared dinner for the salesperson and	f	6	6	8	subj	f	1
The supervisor gave a ride to the farmer so that	f	7	7	10	subj	f	1
The manager is waiting for the mechanic because	f	6	6	8	subj	f	1
The lawyer took the manager on a ride because	f	4	4	9	subj	f	1
The carpenter asked the janitor for an examination because	f	4	4	9	subj	f	1
The driver had to hire the sheriff so that	f	6	6	9	subj	f	1
The mechanic cleaned the room for the manager and	f	7	7	9	subj	f	1
The lawyer made a wood lion for the mechanic because	f	8	8	10	subj	f	1
The cook ran faster than the laborer because	f	6	6	8	subj	f	1
The salesperson had to hire the driver so that	f	6	6	9	subj	f	1
The developer asked the guard to prepare some documents because	f	4	4	10	subj	f	1
The developer wanted to take the mover ’s job because	f	6	6	10	subj	f	1
The supervisor never talked with the mechanic because	f	6	6	8	subj	f	1
The supervisor is mad at the manager because	f	6	6	8	subj	f	1
The cook gave the physician a ride because	f	4	4	8	subj	f	1
The chief helped the manager to fix the engine and	f	4	4	10	subj	f	1
The ceo scanned documents for the laborer because	f	6	6	8	subj	f	1
The guard examined the ceo for sores because	f	4	4	8	subj	f	1
The carpenter provided the janitor with new tools but	f	4	4	9	subj	f	1
The mechanic prepared a dish for the sheriff because	f	7	7	9	subj	f	1
The analyst appreciated getting treatment from the cook because	f	7	7	9	subj	f	1
The physician is always teaching the mechanic new techniques so	f	6	6	10	subj	f	1
The lawyer handed the application to the carpenter because	f	7	7	9	subj	f	1
The farmer caught the developer stealing the money and	f	4	4	9	subj	f	1
The farmer created a beautiful chair for the chief because	f	8	8	10	subj	f	1
The sheriff earns more than the mover because	f	6	6	8	subj	f	1
The laborer received a gift from the chief because	f	7	7	9	subj	f	1
The ceo is afraid of the farmer because	f	6	6	8	subj	f	1
The supervisor asked the mover to be more careful because	f	4	4	10	subj	f	1
The guard asked the mover to close the window because	f	4	4	10	subj	f	1
The salesperson was running from the farmer because	f	6	6	8	subj	f	1
The lawyer got mad at the ceo because	f	6	6	8	subj	f	1
The sheriff could not understand the carpenter because	f	6	6	8	subj	f	1
The driver wrote a book about the farmer because	f	7	7	9	subj	f	1
The mover asked the mechanic some questions as	f	4	4	8	subj	f	1
The supervisor fixed the guard 's car and then	f	4	4	9	subj	f	1
The carpenter scanned documents for the laborer because	f	6	6	8	subj	f	1
The cook provided the laborer with new tools but	f	4	4	9	subj	f	1
The laborer tries to approach the laborer because	f	6	6	8	subj	f	1
The guard is telling the sheriff what design	f	5	5	8	subj	f	1
