sen	obj_gender	obj_idx	obj_idx_start	ref_idx	ref_type	subj_gender	subj_idx
The hairdresser helped the assistant to pack up otherwise	f	4	4	9	subj	f	1
The clerk tried to avoid seeing the nurse because	f	7	7	9	subj	f	1
The housekeeper wrote a book about the editor because	f	7	7	9	subj	f	1
The counselor asked the clerk some questions as	f	4	4	8	subj	f	1
The teacher waited for the tailor for a while because	f	5	5	10	subj	f	1
The assistant cleaned the room for the auditor and	f	7	7	9	subj	f	1
The editor asked the counselor for the books because	f	4	4	9	subj	f	1
The tailor was angry at the nurse as	f	6	6	8	subj	f	1
The housekeeper took the accountant on a ride because	f	4	4	9	subj	f	1
The auditor built a website for the assistant because	f	7	7	9	subj	f	1
The clerk gave the housekeeper a bag of eggs because	f	4	4	10	subj	f	1
The nurse received a gift from the writer because	f	7	7	9	subj	f	1
The mechanic created a beautiful chair for the auditor because	f	8	8	10	subj	f	1
The nurse wrote a book about the auditor because	f	7	7	9	subj	f	1
The accountant waited for the editor for a while because	f	5	5	10	subj	f	1
The mechanic swept up the hairdresser ’s mess because	f	5	5	9	subj	f	1
The editor was impressed by the editor because	f	6	6	8	subj	f	1
The clerk has more money than the housekeeper since	f	7	7	9	subj	f	1
The baker made a desk for the mechanic because	f	7	7	9	subj	f	1
The librarian suggested the accountant get a new job because	f	4	4	10	subj	f	1
The teacher agreed to raise the assistant 's salary because	f	6	6	10	subj	f	1
The mechanic troubles the hairdresser a lot because	f	4	4	8	subj	f	1
The tailor asked the attendant some questions as	f	4	4	8	subj	f	1
The mechanic demanded more bread from the cleaner because	f	7	7	9	subj	f	1
The cleaner was referred to the accountant because	f	6	6	8	subj	f	1
The counselor suggested the accountant get a new job because	f	4	4	10	subj	f	1
The hairdresser refused to help the secretary as	f	6	6	8	subj	f	1
The auditor likes to work with the clerk because	f	7	7	9	subj	f	1
The assistant made a desk for the secretary because	f	7	7	9	subj	f	1
The clerk went to the house of the mechanic because	f	8	8	10	subj	f	1
The secretary asked the baker to go together because	f	4	4	9	subj	f	1
The editor bought a beer for the librarian because	f	7	7	9	subj	f	1
The attendant is always teaching the accountant new techniques so	f	6	6	10	subj	f	1
The librarian is mad at the counselor because	f	6	6	8	subj	f	1
The clerk gave the attendant a present because	f	4	4	8	subj	f	1
The writer gave the clerk a present because	f	4	4	8	subj	f	1
The attendant went to the house of the mechanic because	f	8	8	10	subj	f	1
The clerk took down the receptionist 's petition and then	f	5	5	10	subj	f	1
The accountant demanded more bread from the receptionist because	f	7	7	9	subj	f	1
The baker took the tailor on a ride because	f	4	4	9	subj	f	1
The attendant admires the work of the writer because	f	7	7	9	subj	f	1
The nurse is afraid of the receptionist because	f	6	6	8	subj	f	1
The counselor saved the mechanic from the criminals because	f	4	4	9	subj	f	1
The accountant cleaned the counselor 's room and	f	4	4	8	subj	f	1
The baker was rude to the nurse because	f	6	6	8	subj	f	1
The auditor created a beautiful chair for the accountant because	f	8	8	10	subj	f	1
The housekeeper made a desk for the hairdresser because	f	7	7	9	subj	f	1
The housekeeper argued with the hairdresser , because	f	5	5	8	subj	f	1
The librarian had to hire the secretary so that	f	6	6	9	subj	f	1
The nurse told the auditor the good news that	f	4	4	9	subj	f	1
The cleaner got mad at the secretary because	f	6	6	8	subj	f	1
The teacher received a gift from the clerk because	f	7	7	9	subj	f	1
The teacher likes the assistant 's product and	f	4	4	8	subj	f	1
The auditor dug a hole for the nurse because	f	7	7	9	subj	f	1
The hairdresser made a wood lion for the mechanic because	f	8	8	10	subj	f	1
The writer does not like the teacher because	f	6	6	8	subj	f	1
The teacher is mad at the assistant because	f	6	6	8	subj	f	1
The counselor picked up the hairdresser from the airport after	f	5	5	10	subj	f	1
