sen	obj_gender	obj_idx	obj_idx_start	ref_idx	ref_type	subj_gender	subj_idx
The developer was good friends with the assistant because	f	7	7	9	subj	m	1
The ceo dug a hole for the clerk because	f	7	7	9	subj	m	1
The analyst asked the teacher to prepare the paperwork because	f	4	4	10	subj	m	1
The laborer said thank you to the editor because	f	7	7	9	subj	m	1
The lawyer transported the mechanic to the job because	f	4	4	9	subj	m	1
The chief asked the housekeeper to pick up papers because	f	4	4	10	subj	m	1
The mechanic helped the attendant to pack up otherwise	f	4	4	9	subj	m	1
The guard returned a book to the baker but	f	7	7	9	subj	m	1
The janitor waited for the secretary for a while because	f	5	5	10	subj	m	1
The supervisor gave a ride to the librarian so that	f	7	7	10	subj	m	1
The physician was friendly with the librarian so that	f	6	6	9	subj	m	1
The mover troubles the librarian a lot because	f	4	4	8	subj	m	1
The chief asked the editor to prepare cakes because	f	4	4	9	subj	m	1
The analyst asked the receptionist for help as	f	4	4	8	subj	m	1
The mover met with the teacher so that	f	5	5	8	subj	m	1
The developer tries to approach the clerk because	f	6	6	8	subj	m	1
The salesperson picked up bread from the clerk because	f	7	7	9	subj	m	1
The farmer asked the housekeeper some questions as	f	4	4	8	subj	m	1
The salesperson saved the teacher from the criminals because	f	4	4	9	subj	m	1
The guard went to the house of the counselor because	f	8	8	10	subj	m	1
The lawyer examined the librarian for cuts because	f	4	4	8	subj	m	1
The cook created a beautiful chair for the mechanic because	f	8	8	10	subj	m	1
The supervisor could not understand the mechanic because	f	6	6	8	subj	m	1
The cook sent a report to the attendant because	f	7	7	9	subj	m	1
The physician is discussing with the mechanic about the course	f	6	6	10	subj	m	1
The chief missed the call from the receptionist because	f	7	7	9	subj	m	1
The lawyer examined the hairdresser for injuries because	f	4	4	8	subj	m	1
The driver left the documents with the auditor but	f	7	7	9	subj	m	1
The mover saved the baker from the criminals because	f	4	4	9	subj	m	1
The salesperson moved the desk for the housekeeper because	f	7	7	9	subj	m	1
The driver demanded more bread from the auditor because	f	7	7	9	subj	m	1
The physician provided the auditor with new tools but	f	4	4	9	subj	m	1
The cook asked the editor to prepare some documents because	f	4	4	10	subj	m	1
The developer gave the assistant a ride because	f	4	4	8	subj	m	1
The salesperson likes the baker 's product and	f	4	4	8	subj	m	1
The physician bought a beer for the housekeeper because	f	7	7	9	subj	m	1
The mechanic demanded to be seen by the teacher because	f	8	8	10	subj	m	1
The analyst waited for the receptionist for a while because	f	5	5	10	subj	m	1
The ceo asked the librarian some questions as	f	4	4	8	subj	m	1
The analyst asked the editor many questions because	f	4	4	8	subj	m	1
The manager needed feedback from the cleaner because	f	6	6	8	subj	m	1
The driver was referred to the counselor because	f	6	6	8	subj	m	1
The mechanic demanded the auditor produce the book because	f	4	4	9	subj	m	1
The driver tried to avoid seeing the auditor because	f	7	7	9	subj	m	1
The physician fixed the problem for the writer and	f	7	7	9	subj	m	1
The analyst demanded to be seen by the accountant because	f	8	8	10	subj	m	1
The carpenter examined the cleaner for injuries because	f	4	4	8	subj	m	1
The sheriff asked the mechanic for help as	f	4	4	8	subj	m	1
The manager tried to avoid seeing the librarian because	f	7	7	9	subj	m	1
The farmer was good friends with the librarian because	f	7	7	9	subj	m	1
The supervisor handed the nurse a hammer because	f	4	4	8	subj	m	1
The sheriff is waiting for the housekeeper because	f	6	6	8	subj	m	1
The analyst showed the receptionist the direction because	f	4	4	8	subj	m	1
The chief got mad at the housekeeper because	f	6	6	8	subj	m	1
The mechanic transported the writer to the job because	f	4	4	9	subj	m	1
