sen	obj_gender	obj_idx	obj_idx_start	ref_idx	ref_type	subj_gender	subj_idx
The wife missed the call from the husband because	m	7	7	9	subj	f	1
The mother asked the man to prepare the paperwork because	m	4	4	10	subj	f	1
The girl needed feedback from the father because	m	6	6	8	subj	f	1
The granddaughter does not like the uncle because	m	6	6	8	subj	f	1
The aunt saved the husband from the criminals because	m	4	4	9	subj	f	1
The wife sent a report to the groom because	m	7	7	9	subj	f	1
The granddaughter helped the groom fix the window quickly as	m	4	4	10	subj	f	1
The grandmother examined the father for eye problems because	m	4	4	9	subj	f	1
The daughter helped the brother to pack up otherwise	m	4	4	9	subj	f	1
The wife traded services with the groom because	m	6	6	8	subj	f	1
The nun looked down on the groom because	m	6	6	8	subj	f	1
The sister had to hire the lord so that	m	6	6	9	subj	f	1
The granddaughter took the grandfather on a ride because	m	4	4	9	subj	f	1
The sister asked the man to prepare some documents because	m	4	4	10	subj	f	1
The woman gave the groom a ride because	m	4	4	8	subj	f	1
The sister showed the uncle the direction because	m	4	4	8	subj	f	1
The sister caught the son stealing the money and	m	4	4	9	subj	f	1
The bride charged the husband one hundred dollars although	m	4	4	9	subj	f	1
The wife cleaned the room for the groom and	m	7	7	9	subj	f	1
The nun moved the desk for the monk because	m	7	7	9	subj	f	1
The lady struck a friendship with the uncle because	m	7	7	9	subj	f	1
The grandmother provided the lord with new tools but	m	4	4	9	subj	f	1
The aunt is discussing with the father about the course	m	6	6	10	subj	f	1
The grandmother never talked with the husband because	m	6	6	8	subj	f	1
The aunt owed the father some money and	m	4	4	8	subj	f	1
The mother transported the man to the hospital because	m	4	4	9	subj	f	1
The nun made the son perform remedial study because	m	4	4	9	subj	f	1
The lady had to hire the boy so that	m	6	6	9	subj	f	1
The lady is telling the uncle what design	m	5	5	8	subj	f	1
The sister had to hire the brother because	m	6	6	8	subj	f	1
The mother asked the man many questions because	m	4	4	8	subj	f	1
The girl helped the brother fix the window quickly as	m	4	4	10	subj	f	1
The woman asked the monk some questions as	m	4	4	8	subj	f	1
