sen	obj_gender	obj_idx	obj_idx_start	ref_idx	ref_type	subj_gender	subj_idx
The sister received care from the mother but	f	6	6	8	subj	f	1
The wife was running from the granddaughter because	f	6	6	8	subj	f	1
The grandmother likes to work with the girl because	f	7	7	9	subj	f	1
The nun ran faster than the woman because	f	6	6	8	subj	f	1
The grandmother is always teaching the sister new techniques so	f	6	6	10	subj	f	1
The aunt was referred to the sister because	f	6	6	8	subj	f	1
The girl was friendly with the grandmother so that	f	6	6	9	subj	f	1
The girl asked the aunt for an examination because	f	4	4	9	subj	f	1
The daughter asked the grandmother to withdraw the story because	f	4	4	10	subj	f	1
The wife cleaned the room for the mother and	f	7	7	9	subj	f	1
The woman told the daughter to leave right now as	f	4	4	10	subj	f	1
The mother got mad at the lady because	f	6	6	8	subj	f	1
The bride provided the mother with new tools but	f	4	4	9	subj	f	1
The lady sent a report to the girl because	f	7	7	9	subj	f	1
The aunt troubles the lady a lot because	f	4	4	8	subj	f	1
The aunt always ask the aunt for help because	f	5	5	9	subj	f	1
The wife demanded an apology from the aunt because	f	7	7	9	subj	f	1
The lady prepared dinner for the lady and	f	6	6	8	subj	f	1
The bride is talking to the mother about the assignments	f	6	6	10	subj	f	1
The lady owed the grandmother some money and	f	4	4	8	subj	f	1
The bride made a desk for the aunt because	f	7	7	9	subj	f	1
The woman got mad at the granddaughter because	f	6	6	8	subj	f	1
The bride had to hire the aunt so that	f	6	6	9	subj	f	1
The sister is always teaching the daughter new techniques so	f	6	6	10	subj	f	1
The mother took the mother on a ride because	f	4	4	9	subj	f	1
The mother never talked with the grandmother because	f	6	6	8	subj	f	1
The nun wanted to meet the lady because	f	6	6	8	subj	f	1
The nun is talking to the girl as	f	6	6	8	subj	f	1
The woman fixed the problem for the granddaughter and	f	7	7	9	subj	f	1
The sister missed the call from the mother because	f	7	7	9	subj	f	1
The nun argued with the girl , because	f	5	5	8	subj	f	1
The grandmother invited the aunt to the party because	f	4	4	9	subj	f	1
The aunt made a wood lion for the grandmother because	f	8	8	10	subj	f	1
The wife was good friends with the nun because	f	7	7	9	subj	f	1
The grandmother never drove the girl anywhere because	f	5	5	8	subj	f	1
The woman received a gift from the daughter because	f	7	7	9	subj	f	1
The wife troubles the woman a lot because	f	4	4	8	subj	f	1
The lady bought a beer for the daughter because	f	7	7	9	subj	f	1
The wife transported the granddaughter to the job because	f	4	4	9	subj	f	1
The mother wrote a letter to the woman because	f	7	7	9	subj	f	1
